Sol_EAR,Sag_EAR,Etiket
0.09097700386638093,0.20335359384235635,1
0.08912365824817198,0.20934389076417192,1
0.0921671327165545,0.2230236451565505,1
0.09539858948997494,0.22616842491658268,1
0.09739648620656377,0.2379074659589572,1
0.09546568553805344,0.23831712544501585,1
0.08558674486441474,0.2299810629334392,1
0.2631961861356079,0.2662908898998701,2
0.20441300752713895,0.11346180039413496,2
0.2193112771319511,0.11281333903146228,2
0.2220941556055653,0.11086297719059263,2
0.2276900226792371,0.1169458889015366,2
0.22578282496464136,0.11162467719975759,2
0.2220066966329195,0.10925088104153345,2
0.222796226211804,0.11442103572192361,2
0.22086189947224014,0.12550998778486222,2
0.221501717754576,0.12334129971839293,2
0.22034371760811583,0.12517360423908175,2
0.22054373500649094,0.11672396996644188,2
0.21589295628704488,0.11611573942698476,2
0.2156538804801141,0.12141218115309574,2
0.22084410271399735,0.12810944479671685,2
0.22146606820161813,0.12750035547569463,2
0.2208121243557469,0.1303077935492442,2
0.21662967733659233,0.11645182231806045,2
0.21493434636841285,0.11685191889231586,2
0.20934332693259514,0.1135484709397402,2
0.21294158223222162,0.09834154082904792,2
0.21683839591643708,0.11017959916832658,2
0.2171792365083213,0.11684528705511658,2
0.2216957691054991,0.10897184582517476,2
0.2217592425139895,0.11708479447011584,2
0.21993640702498304,0.12006763350965395,2
0.2202400514832455,0.12001124468734259,2
0.22652352370128492,0.12065834494408265,2
0.22368730461761732,0.11541337549152005,2
0.22463475335542124,0.12239935055101928,2
0.22102520021609834,0.12623593591412322,2
0.21015426941136062,0.12038312505474773,2
0.2022396903947609,0.12203505867259497,2
0.20352533780829046,0.12325414709581058,2
0.20417747748255888,0.12728068915907312,2
0.20239071371781317,0.1278015559967084,2
0.20417126325518378,0.13230540318424272,2
0.203620015684608,0.1319379389872947,2
0.20413657713983574,0.1352396635538048,2
0.2050063760756374,0.13145666128726974,2
0.204100175372233,0.13384629305473744,2
0.20347718669121673,0.13151585398178156,2
0.20174372042937622,0.13428479344597777,2
0.18814353305640327,0.13228179045742317,2
0.16205130408455287,0.13373216326965662,2
0.15584975192570907,0.1364666042092287,2
0.17477655295478325,0.1421838483163201,2
0.18490710735724308,0.13672188783656053,2
0.18291675195140472,0.14254202933034812,2
0.19978572755402155,0.13732743535845424,2
0.19588337443235812,0.1403700510950881,2
0.19306844550904934,0.13578413892648064,2
0.19934507376857616,0.14057880106432386,2
0.20334251537853576,0.13815871753970405,2
0.21158908460529233,0.13697235931315488,2
0.21708095239212433,0.14122149912557944,2
0.21846250791868718,0.1359998750853283,2
0.21414626212187618,0.13869336926676207,2
0.21354871199294256,0.14055704340186734,2
0.21303754363220062,0.1434915480096493,2
0.21535753258240603,0.14528081215201802,2
0.21736196880772932,0.14056686841005486,2
0.21322243688600565,0.1429895384908636,2
0.20916704396549166,0.13526172645357643,2
0.21381770327926833,0.13531970345067185,2
0.20768738476604706,0.13650565755144745,2
0.20919270425338973,0.13572980159707437,2
0.20390988076690603,0.13606797131447698,2
0.20815362049523062,0.13930683937655242,2
0.20611148292557294,0.14066708633237246,2
0.21183199023066931,0.13498002356705555,2
0.2058058783949041,0.13588850613839867,2
0.19933311321301517,0.13368805813341073,2
0.20227559992204575,0.13869160067668937,2
0.20126288552135077,0.13901168135324657,2
0.20552206503536893,0.13931801429982169,2
0.20152771339625367,0.13818066186564149,2
0.19764831261091328,0.1423348146846726,2
0.1957577072462145,0.1294116249904066,2
0.18949083101696665,0.15350676822202147,2
0.1869029347660501,0.14726833616907647,2
0.18206924593394186,0.146074104811053,2
0.17274813385845553,0.14363253917503846,2
0.17268496581136497,0.14072823302684062,2
0.16412384686239614,0.13267777009154913,2
0.1447173519878479,0.1493408828768238,2
0.16732076025903234,0.1544401624595337,2
0.16931259583601002,0.15267353664442393,2
0.15303315591562894,0.15631478307669677,2
0.179482839143803,0.1566910642530272,2
0.18353449748102105,0.15655169427079466,2
0.19021830907845677,0.16010389235372732,2
0.19363624908407664,0.15586302713725175,2
0.19247966864892174,0.15382127389290834,2
0.18795005492397657,0.15040583291493412,2
0.19294389843407325,0.1496721916537149,2
0.18991787184358114,0.15534022876190012,2
0.19554291528177248,0.15754279804963847,2
0.19571241548498167,0.15282189820353018,2
0.1936512447947779,0.15196387061278024,2
0.17992079980338907,0.15214237876401934,2
0.1932789490365744,0.14681706014344564,2
0.19040308629839645,0.14073758272393336,2
0.18919142643085168,0.1389707324569905,2
0.19213447112595122,0.1348077077858052,2
0.19630238491507757,0.13475191988268403,2
0.20489543215794273,0.1475340977297276,2
0.20854994860496245,0.1329274522253727,2
0.21191367234929098,0.12157655856532025,2
0.20922015007073697,0.1238386305295328,2
0.21030562982315804,0.12070354802133945,2
0.2131627379109354,0.13342665583599014,2
0.21547579660965438,0.1347741922909986,2
0.22209418464825342,0.12146675304888663,2
0.22299327204833003,0.12417860220819137,2
0.190066112587861,0.136206409710969,2
0.1935675848254588,0.14218646086704012,2
0.19809589491173718,0.14460966010630985,2
0.20250811279128117,0.1520545331190964,2
0.20494828062626774,0.15100157298501748,2
0.20572968875591893,0.15680686229733395,2
0.2046241047305599,0.15502386166493695,2
0.20625617446092223,0.15212012727960253,2
0.1989495074220703,0.1567815202479827,2
0.20115702009144223,0.15351987993392657,2
0.20460045615762784,0.15009585404376577,2
0.20268058020103116,0.15065495195937556,2
0.21067119224832231,0.14806620888301134,2
0.2074729118858771,0.14592625589573488,2
0.2039602641183534,0.14974887715312418,2
0.19689819717331083,0.14360639915877027,2
0.1975294858561122,0.15291197185414357,2
0.18781987160927213,0.1543379920192096,2
0.19312131410379932,0.1520524110883214,2
0.19249986264960173,0.1599099242057954,2
0.18909688034594216,0.14621868014699957,2
0.19151190372651086,0.14967638361927801,2
0.20063674838969148,0.14490611132834869,2
0.1965397024060718,0.15003427593490587,2
0.19180444472282826,0.14697054420573724,2
0.19400052813740193,0.13821081811293887,2
0.19271080480749536,0.12875355249300482,2
0.193923542169205,0.12707365593413383,2
0.19860094602552072,0.13265996673724575,2
0.19662258223337814,0.13292180776151724,2
0.1912117549502953,0.1253801070009958,2
0.1759481771085619,0.12170989620997216,2
0.16592066333777955,0.11997713385326642,2
0.15144424060819237,0.10578486865961717,2
0.14250929596787104,0.12118316295819175,2
0.14324018946211453,0.10961691010354709,2
0.14668078952314137,0.11384922641342271,2
0.1546634820328295,0.12310872389418656,2
0.16051147716576916,0.1261004358740421,2
0.16349494466232548,0.1251197754795369,2
0.16357706886530451,0.13173861324738417,2
0.17299176988184672,0.1311342685409952,2
0.17220775686578044,0.12335735861677143,2
0.171378524094472,0.1305445944334528,2
0.18385745917081608,0.1259901397742361,2
0.18999434710135465,0.1272536686225568,2
0.1983117026013726,0.1235349030826955,2
0.20164011985134137,0.12370737561889357,2
0.20567257112094195,0.11134717909840433,2
0.20234952488460042,0.12530467798380238,2
0.208282581260429,0.11913982675840813,2
0.20568008369907848,0.11843276034672218,2
0.21613863300645375,0.12142668789724906,2
0.21435363913056632,0.12822459942781245,2
0.21482646723439464,0.133220661469293,2
0.21679056053785176,0.1362736133833732,2
0.21096940931969982,0.12917906185088024,2
0.20830854605583463,0.1342974034885599,2
0.20582524261780777,0.13512187280816054,2
0.20712144869351262,0.13939189150033934,2
0.20383202452307828,0.1410385717657868,2
0.19478053396994036,0.1431196293020785,2
0.19364457406163046,0.14541911520558565,2
0.18197543183603365,0.13967064627929326,2
0.18191883384378416,0.13971156023009879,2
0.1788029727471316,0.12389988267714155,2
0.1859415632081474,0.13136013483543282,2
0.18686678531474799,0.13098327402222407,2
0.1884851813654538,0.11717677839844444,2
0.18423541976129426,0.1148104086758782,2
0.18561644186594678,0.12362028896171076,2
0.17076274928742327,0.13843425408468674,2
0.17689270037033733,0.1485671696607693,2
0.1790215616992728,0.14784613431237995,2
0.18547056618765637,0.1344366652334737,2
0.18045801127431257,0.13796944023388866,2
0.1893393023369705,0.1401840707417348,2
0.18365113528503899,0.1518847425651358,2
0.18381530089074027,0.1481919430853389,2
0.17527566726254923,0.14000043541395682,2
0.16266906825225855,0.15308948161376937,2
0.16402454342732764,0.1320546394061921,2
0.16676796506519628,0.11296517767892922,2
0.1804158061782434,0.12516681070672414,2
0.1941886826078521,0.1408698922716799,2
0.18809205308574303,0.13955046694752313,2
0.19857914290276132,0.16030916787558966,2
0.19554684828682825,0.15310760490949682,2
0.18997925164477847,0.1531702517977052,2
0.18993511117507927,0.1557444714686973,2
0.21322904421023317,0.15687025507339578,2
0.20559440675116925,0.15386092702963405,2
0.19883087071483213,0.14515849171508252,2
0.20668481885797632,0.14194868332992294,2
0.2096684756785019,0.14189270698617348,2
0.20882704184255754,0.14058120838519753,2
0.2061565764619802,0.13859603997521294,2
0.20668853269070978,0.14355919653474583,2
0.21229800761127982,0.13631358190357215,2
0.20561193309647474,0.14012843802108324,2
0.1867571636673078,0.12615029205893957,2
